country_tag,type,difficulty,success,r_rsc_id,s_rsc_id,r_pkg_id,s_pkg_id,r_rsc_name,s_rsc_name,r_col_name,s_col_name,sql,nl,sql_success,sql_time,sql_n_rev,sql_review,sql_intok,sql_outok,nl_time,nl_n_rev,nl_review,nl_intok,nl_outok,tot_time
UK,multi-table-join,challenging,true,f6b48a1a-41d0-4517-b840-4322b3500549,8aaabd93-2c70-4072-a80b-13afd1fe699d,723ef91a-e7b1-40ce-b665-6cc11a8dee8a,e1caf9de-3af4-4396-95ab-de40cc0e9b2d,CSV,CSV,pcon24_nmw,senc24_nmw,"SELECT R.pcon24_nm, S.senc24_nm, AVG(R.shape__area) AS avg_shape_area FROM R JOIN S ON R.pcon24_nmw = S.senc24_nmw GROUP BY R.pcon24_nm, S.senc24_nm HAVING COUNT(*) > 1 ORDER BY avg_shape_area DESC;","Which Westminster Parliamentary Constituencies overlap with Senedd Cymru constituencies in Wales as of December 2024, and what are the average areas of these overlapping constituencies? Please list them in descending order of their average area, but only include those pairs that have more than one shared ward.",success,10.102,0,,3356,314,15.009,0,,8485,194,25.111
UK,multi-table-join,moderate,true,f6c68973-9f1d-44b5-81e5-00b25a90a616,42c6e351-fe93-4069-8664-4c43f94f3d2f,dc1b664c-5c48-44c9-b69f-2544bda76f6b,c1717d9f-3fe3-4371-b464-cd5d15d7e359,"","",test_code,test_code,"SELECT R.""species"", R.""test_code"", SUM(R.""no._tests"") + SUM(S.""no._tests"") AS total_tests FROM R JOIN S ON R.""test_code"" = S.""test_code"" GROUP BY R.""species"", R.""test_code""","What is the total number of tests performed for each species and test code across both pig and cattle samples in 2006 according to the Animal and Plant Health Agency's laboratory data, where the total is the sum of tests from both types of samples?",success,36.748,3,,7221,1583,31.917,3,,11247,823,68.66499999999999
UK,single-table,moderate,true,f2681f35-f5e3-4a2c-b04f-af9d42cf5664,,bcbf189e-6f3f-404b-b291-342c88a69957,,CSV,,,,"SELECT regd21_nm, COUNT(*) as count FROM R GROUP BY regd21_nm ORDER BY count DESC",Which registration districts in England and Wales have the most occurrences based on the December 2021 boundaries data from the Office for National Statistics?,success,7.205,0,,1830,285,7.625,0,,3900,140,14.83
UK,single-table,challenging,true,f1881f9a-184b-4995-8217-328a3df0b0bf,,995e4dff-4162-4e58-aeb2-3516188d8638,,"",,,,"SELECT ""species_class"", species AS ""species_name"", COUNT(*) AS total_tests, RANK() OVER (PARTITION BY ""species_class"" ORDER BY COUNT(*) DESC) as rank FROM R WHERE year_test_approved >= 2010 GROUP BY ""species_class"", species;","Which species within each class of birds had the highest number of tests conducted since 2010 under commercial contracts by the Animal and Plant Health Agency, and what is the total count for those top species?",success,25.082,2,,4407,1081,5.904,0,,1897,167,30.986
UK,single-table,challenging,true,d348fd0e-8dab-411b-933c-07c841833472,,55393295-0b2f-44b6-bde8-0551a76fb253,,CSV,,,,"WITH csp_aggregates AS (     SELECT          csp20_nm,         AVG(fid) AS average_fid,         SUM(fid) AS total_fid     FROM R     GROUP BY csp20_nm ) SELECT      csp20_nm,     average_fid,     ROW_NUMBER() OVER (ORDER BY total_fid DESC) as rank FROM csp_aggregates;","How does the average feature ID vary among different community safety partnerships in the lookup file between Local Authority Districts, Community Safety Partnerships, and Police Force Areas for England and Wales as of December 2020, and what is their ranking based on the total feature IDs?",success,18.739,1,,2871,783,8.221,0,,3706,187,26.96
UK,single-table,moderate,true,d20f7ecb-be24-47ac-810f-dc59345ca0f6,,d17d9852-d19c-47e9-a2ae-d4bda1080df1,,,,,,"SELECT ""professional/occupational_group"", AVG(""grade"") AS average_grade FROM R WHERE ""organisation"" = 'royal armouries' GROUP BY ""professional/occupational_group""",What is the average grade for each occupational group in the published organogram of the Royal Armouries?,success,5.736,0,,1728,262,10.446,1,,4138,303,16.182
UK,multi-table-join,moderate,true,d3096580-5e22-4898-b2cd-33853184607f,6f7bfd48-d723-497f-a506-aa65018251e6,4940dcb0-49cc-4a66-844c-2c813b66f27c,17d5c23d-f431-48e8-802a-b987431c8d92,,,grade,grade,"SELECT R.grade, AVG(R.payscale_maximum__a_) AS avg_max_payscale_R, AVG(S.payscale_maximum__a_) AS avg_max_payscale_S FROM R JOIN S ON R.grade = S.grade GROUP BY R.grade","For each grade level in both the Forestry Commission and the Department for Transport, what are the average maximum payscales from their respective organograms?",success,8.062,0,,2768,288,31.561,3,,13402,757,39.623
UK,single-table,moderate,true,f8b0594b-2dd7-4243-8332-3e70b6755449,,04f4f410-f736-4d11-906d-461cd0f262df,,licensed-taxi-vehicles-at-30-june-2024,,,,"SELECT COUNT(*), vehicle_class FROM R GROUP BY vehicle_class","How many licensed taxi vehicles are there in each class, such as Class A and Class C, across different postal districts in Northern Ireland, based on data from OpenDataNI's licensed-taxi-vehicles package?",success,4.805,0,,1379,229,29.107,3,,10287,798,33.912
UK,single-table,simple,true,352a7d72-32aa-407e-8706-d99c922da93a,,3c16edb8-b2a0-46aa-a754-aa0612163e89,,2024-09-30 Organogram (Junior),,,,SELECT * FROM R WHERE office_region = 'south west';,Which roles and positions are available in the south west region within the Ministry of Defence's organogram?,success,5.067,0,,1714,221,5.154,0,,1881,139,10.221
UK,single-table,moderate,true,f1881f9a-184b-4995-8217-328a3df0b0bf,,995e4dff-4162-4e58-aeb2-3516188d8638,,"",,,,"SELECT test_delivery_area, AVG(""no._tests"") AS average_tests FROM R WHERE year_test_approved >= 2010 GROUP BY test_delivery_area",What is the average number of tests performed for each delivery area since 2010 in the Animal and Plant Health Agency's commercial avian sample testing?,success,11.111,1,,2436,521,5.344,0,,1773,153,16.455000000000002
UK,single-table,challenging,true,6bf09e82-e623-434d-a2ce-c82ff6ddcaf9,,19d3b4cd-30a5-4a32-8926-2a2bc8d1a0e7,,CSV,,,,"WITH RankedAreas AS ( SELECT ""ifid"", ""ctyua22_nm"", ""shape__area"", ROW_NUMBER() OVER (PARTITION BY ""ctyua22_cd"" ORDER BY ""shape__area"" DESC) as area_rank FROM R ) SELECT ""ifid"", ""ctyua22_nm"", ""shape__area"" FROM RankedAreas WHERE area_rank = 1;","According to the Office for National Statistics, which Counties and Unitary Authorities in the United Kingdom have the largest area based on the December 2022 administrative boundaries?",success,7.908,0,,2115,311,8.068,0,,4159,146,15.975999999999999
UK,single-table,simple,true,f5bf59dd-fee8-4664-886a-6a16bf813238,,f0bf18ca-996f-4402-b266-f0dddcf2c5e1,,,,,,"SELECT ""job_title"" FROM R WHERE ""grade__or_equivalent_"" = 'scs1' AND ""job_title"" = 'head of policy';","What are the job titles for Senior Civil Servants (SCS1) in the Child Maintenance and Enforcement Commission with the specific role of ""Head of Policy""?",success,34.832,3,,8001,1429,5.625,0,,2462,142,40.457
UK,single-table,challenging,true,af83d357-7270-42e9-b033-1916242e3c49,,d75f8904-5ebc-45de-b81d-e113c7bd1998,,CSV,,,,"SELECT ""lad23_nm"", ""lad23_cd"" FROM R WHERE ""shape__area"" > 1000 AND ""bng_e"" < 500000;","Which local authority districts in the United Kingdom, as of December 2023, have an area larger than 1000 square units and are located west of the 500000 Easting coordinate?",success,27.518,2,,5546,1046,8.386,0,,3874,159,35.903999999999996
UK,single-table,moderate,true,412a5856-a311-4b8a-a38b-4be734cfa331,,a0335d5d-56d0-4181-a3d5-bbe7a52e4c07,,CSV,,,,"SELECT lad14_nm, SUM(shape__area) AS total_area FROM R WHERE lad14_cd = 'e07000089' GROUP BY lad14_nm;",What is the total area of the local authority district named 'Hart' as per the December 2014 boundaries data by the Office for National Statistics?,success,23.608,2,,4459,974,7.617,0,,3542,159,31.225
UK,single-table,moderate,true,90cfa9b2-3e53-4eb4-b267-ebce6026a67a,,5359dd6e-64ad-49f8-9dda-3dc740f95635,,2024-01-25 Organogram (Junior),,,,"SELECT ""parent_department"", COUNT(*) AS ""number_of_units"" FROM R GROUP BY ""parent_department"" ORDER BY ""number_of_units"" DESC;",How many units does each parent department have within the Air Command's organogram data?,success,6.1,0,,1705,272,4.873,0,,1902,137,10.972999999999999
UK,single-table,moderate,true,d1f97049-503b-4b85-b673-a35ed29541aa,,fcbe6337-addf-4348-90af-93ad4ddd469d,,2024-03-31 Organogram (Junior),,,,"SELECT organisation, COUNT(*) AS number_of_units FROM R GROUP BY organisation ORDER BY number_of_units DESC;","How many units are there in each organization within 'Defence Equipment and Support', part of the Ministry of Defence, as shown in the organogram data released quarterly? Please sort the results by the number of units in descending order.",success,5.32,0,,1721,235,17.344,2,,6302,497,22.664
UK,single-table,moderate,true,f7ce4f52-1e14-4258-ac3c-277d3e43bdf5,,36842a6c-f374-401d-acd4-fdf7a9c5ed95,,,,,,"SELECT expense_area, SUM(CAST(REPLACE(amount_in_sterling, ',', '') AS FLOAT)) AS total_amount FROM R GROUP BY expense_area",How much money has the Department for Communities and Local Government spent in total on different expense areas during the Financial Year 2014/5?,success,6.514,0,,2346,249,5.958,0,,2508,156,12.472000000000001
UK,single-table,moderate,true,d58f3eb0-5f74-4d06-b7c3-69e398050f46,,80920690-3390-42ed-ad58-4b2f2c0f5928,,CSV,,,,"SELECT ""lpa22_cd"", COUNT(*) AS ""count"" FROM R GROUP BY ""lpa22_cd"" ORDER BY ""count"" DESC LIMIT 5;",What are the top 5 local planning authorities by count in the United Kingdom as of April 2022 according to the Office for National Statistics data?,success,5.412,0,,1283,259,6.768,0,,3174,151,12.18
UK,single-table,challenging,true,f8b0594b-2dd7-4243-8332-3e70b6755449,,04f4f410-f736-4d11-906d-461cd0f262df,,licensed-taxi-vehicles-at-30-june-2024,,,,"SELECT vrn, make_and_model, issue_date, expiry_date, DATEDIFF('day', STRPTIME(issue_date, '%d/%m/%Y'), STRPTIME(expiry_date, '%d/%m/%Y')) AS validity_period_days FROM R WHERE vehicle_class = 'classa' AND postcode_area LIKE 'bt%' ORDER BY validity_period_days DESC;","Which Class A taxi vehicles have the longest validity periods for their licenses in postal districts starting with ""BT"", including their vehicle registration numbers, make and models, issue dates, expiry dates, and the number of days until they expire?",success,25.463,2,,4663,1074,6.676,0,,2624,178,32.139
UK,single-table,simple,true,d58f3eb0-5f74-4d06-b7c3-69e398050f46,,80920690-3390-42ed-ad58-4b2f2c0f5928,,CSV,,,,"SELECT ""lad22_nm"" FROM R WHERE ""coterm"" = 'y' AND ""lad22_nm"" = 'hartlepool';",Which local authority district in Hartlepool is coterminal with its local planning authority as of April 2022?,success,28.787,3,,5296,1287,6.117,0,,3110,132,34.903999999999996
UK,single-table,challenging,true,d262630c-d22b-4659-a552-2735223a9186,,736da925-f409-49b8-99c8-6ea7a57641d0,,2022-03-31 Organogram (Senior),,,,"WITH RankedPosts AS ( SELECT *, ROW_NUMBER() OVER (PARTITION BY ""parent_department"" ORDER BY ""salary_cost_of_reports__a_"" DESC) as rank FROM R WHERE ""valid?"" = 1 ) SELECT * FROM RankedPosts WHERE rank <= 3;","What are the top three roles within each division of the Home Office that have the highest salary cost for their reports, and what are their job titles and contact details?",success,7.342,0,,2759,266,6.391,0,,2836,155,13.733
UK,single-table,challenging,true,497d2e86-c9e1-49b2-a751-343bf9accc07,,b75bc237-5cfc-4b7d-89b3-9de475c33fd5,,CSV,,,,"WITH RankedAreas AS ( SELECT ""wd15nm"", ""lad15nm"", shape__area, ROW_NUMBER() OVER (PARTITION BY ""lad15nm"" ORDER BY shape__area DESC) as rank FROM R ) SELECT ""wd15nm"", ""lad15nm"", shape__area FROM RankedAreas WHERE rank = 1;",Which ward in each local area had the largest geographical size as of December 2015 according to the Office for National Statistics data?,success,8.385,0,,1973,334,8.595,0,,4023,169,16.98
UK,multi-table-join,simple,true,e67b73ea-884b-42e6-bfdc-6f327dac6f90,377caa6b-70c2-43ac-9793-52147270b2e4,fff4cc89-d266-42dd-a9e3-9877db1e05fc,5359dd6e-64ad-49f8-9dda-3dc740f95635,,2019-03-31 Organogram (Junior),professional/occupational_group,professional/occupational_group,"SELECT R.name, S.generic_job_title FROM R JOIN S ON R.""professional/occupational_group"" = S.""professional/occupational_group""",Which employees from the Defence Infrastructure Organisation have similar job titles to those in Air Command based on their professional or occupational group?,success,7.937,0,,3607,260,6.552,0,,3678,133,14.489
UK,multi-table-union,challenging,true,d5243754-f2ca-48e6-b07b-60cc1243b3cc,cad3aa1c-7677-41e9-9b0d-264ceb43ea01,883e6524-9f8d-4626-a493-5b42c474ff15,c7e5c55c-dc93-4a46-8c95-1b1b7f0d0a26,Contracts Finder OCDS 2018-03-16,Contracts Finder OCDS 2018-04-04,releases/0/buyer/name,releases/0/buyer/name,"SELECT ""publication_policy"", ""releases/0/title"", ""releases/0/id"", ""releases/0/ocid"", ""publisher/uid"", ""uri"", ""deadline_date"", ""releases/0/description"", ""releases/0/initiation_type"", ""published_date"", ""license"", ""releases/0/tag/0"", ""releases/0/tender/id"", ""extensions/0"", ""publisher/scheme"", ""publisher/uri"", ""releases/0/language"", ""version"", ""publisher/name"", ""releases/0/date"" FROM R WHERE ""releases/0/initiation_type"" = 'tender' UNION SELECT ""publication_policy"", ""releases/0/title"", ""releases/0/id"", ""releases/0/ocid"", ""publisher/uid"", ""uri"", ""deadline_date"", ""releases/0/description"", ""releases/0/initiation_type"", ""published_date"", ""license"", ""releases/0/tag/0"", ""releases/0/tender/id"", ""extensions/0"", ""publisher/scheme"", ""publisher/uri"", ""releases/0/language"", ""version"", ""publisher/name"", ""releases/0/date"" FROM S WHERE ""releases/0/initiation_type"" = 'planning'","Can you provide a list of contracts where the initiation type is specifically 'tender'? The information should include the publication policy, title, ID, OCID, publisher's name and UID, URI, deadline date, description, published date, license, tag, tender ID, extensions, scheme, language, version, and release date for entries from both March 16th and April 4th of 2018.",success,13.932,0,,2335,600,57.661,3,,27443,1014,71.593
UK,single-table,simple,true,f6f13ee8-2b51-41b8-9c8d-6d147b3f3b6e,,266bf631-117c-456f-9ee6-2125515aa069,,,,,,"SELECT ""parent_department"", COUNT(*) AS number_of_entries, AVG(""payscale_minimum__a_"") AS avg_payscale_min FROM R GROUP BY ""parent_department"" HAVING COUNT(*) > 1 ORDER BY avg_payscale_min DESC;",Which parent department in the Defence Nuclear Organisation has more than one entry and what is the average minimum pay scale for each of these departments? Please list them in descending order based on their average minimum pay scale.,success,15.361,1,,3299,653,5.574,0,,1922,159,20.935000000000002
UK,single-table,simple,true,d39b410c-71f2-4e35-8387-f5c7f95c625d,,4bb1ea7d-4ffe-49f6-91e4-7342ea9f79af,,CSV,,,,"SELECT ""lad21_nm"" FROM R WHERE ""lad21_cd"" = 'e06000059';",What is the name of the local authority district with the code 'e06000059' in England and Wales as of December 2021?,success,19.926,2,,3718,855,8.056,0,,3204,175,27.982
UK,single-table,challenging,true,e115d093-0f8c-4774-b1c5-95e1cfb9e248,,7401228f-ac0c-4b5e-8cd7-aea3089f7f13,,1993-NHM-Sullom-Voe-sublittoral-survey.csv,,,,"WITH SpeciesCount AS ( SELECT survey_name, species, COUNT(*) AS sample_count FROM R GROUP BY survey_name, species ) SELECT * FROM SpeciesCount;",How many times did each species appear in every survey during the 1993 NHM Sullom Voe Sublittoral Survey conducted by the Joint Nature Conservation Committee?,success,30.975,2,,7317,1145,7.122,0,,3250,155,38.097
UK,multi-table-join,simple,true,ddddb36d-e89d-4e2d-b8f1-54dd39d630b7,5e3c5eef-b82f-45c4-8c07-17b463afcdf0,89c33424-e918-4968-9560-5b4bcc16bfe3,fcbe6337-addf-4348-90af-93ad4ddd469d,2022-06-30 Organogram (Junior),,grade,grade,"SELECT R.grade, R.generic_job_title AS job_title_in_R, S.generic_job_title AS job_title_in_S FROM R JOIN S ON R.grade = S.grade",Which job titles in Head Office and Corporate Services (MOD) and Defence Equipment and Support share the same grade level within the Ministry of Defence?,success,7.196,0,,2804,258,6.496,0,,3105,147,13.692
UK,single-table,challenging,true,8aaabd93-2c70-4072-a80b-13afd1fe699d,,e1caf9de-3af4-4396-95ab-de40cc0e9b2d,,CSV,,,,"WITH AggregatedSenc24 AS ( SELECT ua24_nm, senc24_nm, COUNT(*) as cnt FROM R GROUP BY ua24_nm, senc24_nm ), RankedSenc24 AS ( SELECT ua24_nm, senc24_nm, ROW_NUMBER() OVER (PARTITION BY ua24_nm ORDER BY cnt DESC) as rn FROM AggregatedSenc24 ) SELECT ua24_nm, senc24_nm FROM RankedSenc24 WHERE rn = 1;","For each unitary authority in Wales as of December 2024, which Senedd Cymru constituency has the highest number of associated wards according to the Office for National Statistics' latest lookup file?",success,22.349,1,,3640,821,21.56,1,,11032,377,43.909
UK,single-table,simple,true,28c2df2e-e50d-4d0b-a018-c89cd222db0c,,fff4cc89-d266-42dd-a9e3-9877db1e05fc,,2023-01-31 Organogram (Junior),,,,"SELECT * FROM R WHERE ""grade"" = 'executive officer' AND ""generic_job_title"" IN ('project delivery', 'engineering');",Which roles with the grade of executive officer are involved in project delivery or engineering within the Defence Infrastructure Organisation?,success,31.528,3,,7080,1317,5.069,0,,1912,144,36.597
UK,single-table,moderate,true,f40016fc-b605-4ea0-a634-3be841abb909,,a62d9c58-4fd2-4dba-a7bb-523415f040a0,,2022-06-30 Organogram (Junior),,,,"SELECT AVG(payscale_minimum__a_) AS avg_min_payscale, MAX(payscale_maximum__a_) AS max_max_payscale, COUNT(*) AS total_posts FROM R WHERE grade LIKE '%executive%' AND office_region = 'south east' GROUP BY ""professional/occupational_group""","What are the average minimum pay scales, maximum pay scales, and total number of posts for executive roles in the South East region within the Ministry of Defence's Strategic Command?",success,16.396,1,,3740,669,5.631,0,,2005,159,22.027
